2.519928156190617,0.1756,0.09,0.75,True,False
1.6273142357540737,0.4093,0.13,0.82,True,False
1.40878033562071,0.4824,0.13,0.79,True,False
1.2443347637820397,0.5433,0.12,0.82,True,False
1.1528317112072257,0.5729,0.14,0.81,True,False
1.0524278841200907,0.6096,0.11,0.76,True,False
0.9575305152091251,0.6543,0.1,0.83,True,False
0.9344214288292417,0.6644,0.14,0.75,True,False
0.8984982925615493,0.674,0.16,0.75,True,False
0.8273668099360861,0.7043,0.13,0.8,True,False
0.7982222908621381,0.719,0.17,0.79,True,False
0.76737551609422,0.7268,0.19,0.75,True,False
0.7048734373347775,0.7506,0.18,0.73,True,False
0.6764536928978695,0.7618,0.17,0.69,True,False
0.6650374097049616,0.7721,0.22,0.63,True,False
0.6730645038899342,0.7717,0.2,0.6,True,False
0.6394389624808244,0.7803,0.22,0.59,True,False
0.5919080021654725,0.7961,0.23,0.6,True,False
0.5850625303900165,0.8014,0.28,0.51,True,False
0.5756622845200217,0.804,0.29,0.45,True,False
0.5612672045352353,0.8073,0.31,0.45,True,False
0.5033658964049285,0.8303,0.32,0.43,True,False
0.5049952764040345,0.8313,0.36,0.37,True,False
0.511601815273048,0.8275,0.42,0.33,True,False
0.4883789610900697,0.8329,0.39,0.33,True,False
0.4985570639941343,0.8358,0.43,0.35,True,False
0.46834328115745716,0.8408,0.43,0.34,True,False
0.4617608300629695,0.849,0.41,0.37,True,False
0.4467737613969548,0.8521,0.39,0.34,True,False
0.44493709665954495,0.8515,0.41,0.34,True,False
0.4250844032711284,0.8592,0.49,0.31,True,False
0.4311220904064786,0.8572,0.47,0.32,True,False
0.4170155259454326,0.8591,0.48,0.34,True,False
0.4189971209901154,0.8604,0.5,0.28,True,False
0.40998429221332455,0.8631,0.49,0.3,True,False
0.4182467245182414,0.86,0.45,0.36,True,False
0.40955806670674855,0.8657,0.51,0.34,True,False
0.4065127539786564,0.8659,0.47,0.3,True,False
0.4056205234614907,0.8639,0.49,0.27,True,False
0.4057735676408573,0.8683,0.52,0.33,True,False
0.41055473035118384,0.8662,0.46,0.32,True,False
0.4024643969668704,0.8708,0.51,0.3,True,False
0.4020156594598369,0.8675,0.48,0.24,True,False
0.40328936326275966,0.8707,0.48,0.28,True,False
0.3923221039734069,0.8707,0.5,0.33,True,False
0.39551260706725394,0.8705,0.52,0.31,True,False
0.37120909651943074,0.8801,0.47,0.29,True,False
0.3936941857170907,0.8733,0.45,0.27,True,False
0.37297687807660196,0.8786,0.48,0.26,True,False
0.38946519459888435,0.8709,0.47,0.27,True,False
0.4949189327704679,0.8346,0.41,0.32,True,False
0.37809037379208643,0.8778,0.52,0.31,True,False
0.3711730042697897,0.8924,0.58,0.23,True,False
0.3815646462474659,0.9019,0.69,0.18,True,False
0.39696431034214935,0.9057,0.87,0.08,True,False
0.4649875423141346,0.9006,0.95,0.08,True,False
0.4880529669510901,0.8992,0.97,0.04,True,False
0.5739018511572841,0.8874,1.0,0.01,True,False
0.597274855087707,0.8887,0.99,0.01,True,False
0.6019768462201972,0.8849,1.0,0.0,False,False
0.583981945090423,0.8886,1.0,0.01,False,False
0.5706203545971661,0.8899,1.0,0.0,False,False
0.622305954575159,0.8834,1.0,0.0,True,False
0.6179471211211317,0.8827,1.0,0.0,True,False
0.5436220939514363,0.888,1.0,0.0,False,False
0.6617721870161926,0.8788,1.0,0.0,False,False
0.6290589253044432,0.879,1.0,0.0,False,False
0.7228426823190822,0.8638,1.0,0.01,True,False
0.7371513894788778,0.8609,1.0,0.0,False,False
0.6038368896693941,0.8785,1.0,0.0,False,False
