2.366753686005902,0.129,0.12,0.82,True,True
2.4864938213567065,0.1312,0.13,0.8,True,True
2.3408283002816948,0.3695,0.08,0.86,True,True
2.075557616865559,0.279,0.13,0.83,True,True
2.03526400988269,0.4056,0.14,0.77,True,True
1.94843140605149,0.3458,0.13,0.78,True,True
1.9317923685547653,0.3925,0.14,0.74,True,True
1.8291616675200735,0.3636,0.12,0.83,True,True
1.7909885568983237,0.4121,0.13,0.83,True,True
1.8450304140710527,0.3957,0.2,0.82,True,True
1.7083004310632208,0.4369,0.12,0.78,True,True
1.645485468730805,0.4194,0.2,0.82,True,True
1.4880740969044388,0.4948,0.1,0.79,True,True
1.305613095972948,0.5194,0.24,0.7,True,True
1.251356343554843,0.5515,0.19,0.66,True,True
1.1422068233702594,0.5787,0.21,0.67,True,True
1.1470621778706835,0.5928,0.15,0.7,True,True
1.0492200149092705,0.6161,0.24,0.6,True,True
1.018522842294851,0.6288,0.26,0.54,True,True
0.9891675194357611,0.6428,0.24,0.53,True,True
0.96339322844888,0.6468,0.32,0.47,True,True
0.8909959489372885,0.6726,0.13,0.61,True,True
0.8601332253711239,0.6829,0.36,0.49,True,True
0.7966936143340578,0.716,0.28,0.39,True,True
0.8720062656007754,0.6772,0.38,0.33,True,True
0.7431061996775827,0.7385,0.29,0.35,True,True
0.7777840994345914,0.7155,0.46,0.34,True,True
0.7067966339694467,0.7517,0.34,0.31,True,True
0.7427033799089444,0.726,0.43,0.27,True,True
0.6668064193740771,0.7705,0.35,0.26,True,True
0.701811913661896,0.7457,0.45,0.25,True,True
0.6392111478337816,0.7807,0.39,0.28,True,True
0.6749776685313814,0.756,0.41,0.27,True,True
0.6459842631771306,0.7756,0.38,0.23,True,True
0.6680179314248881,0.7625,0.4,0.26,True,True
0.6380682752770224,0.775,0.39,0.29,True,True
0.6257863898945463,0.7783,0.39,0.28,True,True
0.6203223633918034,0.783,0.39,0.26,True,True
0.5703024507328204,0.805,0.4,0.26,True,True
0.5395616852933434,0.8188,0.41,0.28,True,True
0.572856807594846,0.8009,0.41,0.28,True,True
0.5596937322692507,0.8109,0.43,0.25,True,True
0.5713337115041769,0.7993,0.42,0.29,True,True
0.5262988894988018,0.8234,0.42,0.29,True,True
0.5431240248452326,0.8126,0.44,0.22,True,True
0.4938587496994407,0.8355,0.38,0.26,True,True
0.5191116162166474,0.8219,0.45,0.28,True,True
0.5072901981651403,0.8305,0.45,0.28,True,True
0.508671372464508,0.8255,0.46,0.24,True,True
0.4716991226004947,0.8448,0.45,0.29,True,True
