5.212342591302602385e-03 1.602651082895183415e-03 4.288436679415188330e-02 2.757289891825331907e-03 6.809732010394421720e-02 1.379289535439466542e-03 5.054875682217774800e-03 1.212871374005319858e-02 1.173385421692876851e-02 1.771363262703040719e-03 1.192408592976976385e-03 1.837072306682903042e-02 6.973210393557146593e-03 2.535693363718042985e-03 2.572153489986000758e-03 1.252439094424779784e-02 4.433242765437573132e-03 1.021381566678633297e-03 1.350520396796540262e-02 1.235522562439070327e-03 6.307734766444361707e-02 1.849387244722994900e-02 1.011955762780182046e-03 1.026261594911396938e-03 4.662374404064657807e-02 1.425859498463799124e-03 1.001376776948792804e-02 1.239302537611656216e-03 1.189326923734771715e-03 3.375541780437438764e-03 2.471158797860723878e-03 2.579000886433137091e-03 1.013080273525806358e-03 7.074038525125668150e-03 6.560783254103933794e-03 3.308951094133718435e-02 2.215334020039861837e-02 2.061998638853200505e-02 3.341675408616267412e-02 1.235324431377912658e-03 2.017018835556062817e-02 6.076157432124953441e-03 1.574794381763079502e-03 3.660901914529055695e-02 2.527872712188951494e-03 1.178573577972786635e-03 1.634752934373856839e-02 9.831515776092421971e-03 1.014148871181601774e-03 1.272393996521746160e-02 2.385375695190464565e-03 3.449877081494567236e-03 7.960162335427201433e-03 1.394626373562914915e-03 1.945872781708344722e-03 5.431266902995199319e-02 2.787643725262378171e-03 2.439918943822913869e-02 4.022169287838574941e-03 1.502423847337251359e-02 9.277483242228178051e-03 1.440571470318344465e-03 4.216649931485156634e-03 1.040082472434229873e-03 1.346702669093695695e-02 7.542906403227461233e-03 1.257329269762701152e-02 2.780766826026886268e-03 1.036092131936515708e-03 4.708636678021835276e-02 1.378091508395411181e-03 1.379006967838799233e-03 7.876546100945125417e-03 4.895002422155805832e-03 1.523201687936058665e-03 5.338417533613912420e-03 5.530456036787140608e-03 2.173979419871983031e-03 2.080399917979748256e-02 2.139364415200729203e-03 1.008636763156846999e-02 4.596436319874321226e-03 3.503186158442993681e-03 2.510662238415525480e-03 1.406971577637723333e-02 2.521492444565020391e-03 1.527613304035919245e-02 1.234068790043759854e-03 1.057693949260363198e-02 2.073460854507350789e-03 8.258432338623456978e-03 1.933616322868758619e-03 1.312144225005851608e-02 5.797635325890008323e-03 3.498269823026583548e-03 5.674320882430210558e-03 4.599780048855472113e-03 3.445209134150298367e-03 1.005599192649095711e-02 3.256016078795553013e-03
1.669084219440295294e-02 8.507841510103406057e-03 8.137183135706872045e-03 5.124944150120381604e-03 2.089986866417243346e-03 2.304074840561866778e-03 1.608849443955087189e-03 7.891657609641618276e-03 4.488239050076629766e-02 1.151322969827137848e-03 2.704988153431594003e-03 2.672811585980002999e-03 1.020448147825774379e-03 1.816667322234159169e-03 3.277707248297927201e-02 7.972562579373562025e-03 2.159023568098579829e-03 1.392359168223447977e-02 1.556562874532141025e-02 3.189377520935705174e-02 4.441508982250734136e-03 5.964347395275716723e-03 4.714563289810927427e-02 4.515404797477051008e-02 2.576770157812167342e-03 1.079253230738570681e-03 1.290648142083884731e-02 2.612132457639769131e-02 3.636215288168349186e-02 1.225831378260149474e-03 2.395792250971767387e-02 1.209556705151222308e-02 1.149060867968939789e-02 1.313484590206186187e-03 1.930644539937663440e-02 1.486991187494848821e-02 1.330517161127112852e-02 1.214527314016376411e-02 2.478891002132835569e-03 3.385740924568400503e-03 1.467381116160683743e-03 5.734311048209124809e-03 7.647902181569884821e-03 1.730556449899618709e-02 8.404670773379790266e-03 1.230520188049567809e-03 5.460884177097094852e-03 7.403746418662537909e-03 2.486895712415732734e-02 1.942050726455964464e-03 3.987237841158319460e-03 2.935112413181325663e-03 1.043664989836774748e-03 7.757969447368119088e-03 2.551324483975579357e-02 1.077420689802938234e-03 3.346276774637834371e-03 1.006331886731388252e-03 2.886160072334602658e-02 6.508601317202910783e-03 1.099887196625237706e-02 1.015623569738519170e-03 1.199023229168449944e-02 8.862301049714783885e-03 1.271237345846387701e-03 2.744177245476001753e-02 1.079706352112378906e-03 2.649737288399827556e-03 4.031873053963189873e-03 1.838003369541207216e-02 5.818093637517333938e-03 2.987642631430659050e-03 2.182142816851257230e-02 1.654834699985004414e-03 1.967762051161463591e-02 1.535191308804749466e-02 1.038098744056693964e-03 3.344550969638086790e-02 1.123899335314163320e-02 1.768231535149446991e-03 2.147892853926817482e-03 2.377611136914809312e-03 1.050434011508278795e-02 3.393135331442475710e-03 4.631156445018221046e-03 1.040974204980139482e-03 1.819226266949467048e-03 6.625989306420040047e-03 1.005565228002635800e-03 1.171761756322646768e-03 1.811760062476292996e-02 2.229695321626650600e-02 2.116984268572914048e-03 1.119055230775636497e-02 4.925090770356955333e-03 1.197299281022319540e-03 7.538740109679032721e-03 1.925406700420364886e-03 1.464812423053820159e-02 7.076361158021621592e-03
3.266533542741939522e-02 3.503827444822932985e-03 1.207624577679762209e-02 1.099006379236282596e-03 1.147288546382556817e-03 8.819868123265798415e-03 1.034781411919260229e-03 3.551757509398178157e-03 8.553529905714809395e-03 1.084256931299979257e-02 4.753696891053037742e-03 3.876630655684902907e-03 1.106682453693221685e-02 1.634287438202744382e-03 2.651366632248814120e-03 1.068827058380504699e-03 9.961540549446919884e-03 1.027560919291344282e-03 1.439450380975707683e-02 1.554974807103412515e-03 9.000895239509244111e-03 2.377289400426731841e-02 1.032205666712571884e-03 1.004698022686456062e-03 2.987786941535189311e-03 9.537977456948218413e-03 3.049131699693702780e-03 1.902752147066012972e-03 9.851743751976657637e-03 1.283347610965718559e-03 2.427365964630437065e-02 9.295631269690709381e-03 4.357015588412738345e-03 2.100271348008212434e-03 2.829256258930852586e-02 1.766204647487170862e-02 1.479637506322702481e-02 1.032000336791293136e-03 3.732212338257858558e-02 8.176039516054448703e-03 5.256138860933162044e-03 9.505808699061181477e-03 1.836738395038189746e-03 2.752482309012275509e-03 4.074155219209658549e-03 4.696638117103787979e-03 2.952118908842125793e-03 1.019880745543020684e-03 1.000589657407257400e-03 1.076328186340432111e-03 1.861397261207331684e-03 1.020978498304319542e-03 9.158028295862170182e-03 1.471343792673834860e-02 8.473573357552114521e-03 4.367125744606027357e-03 1.225021983356858798e-03 1.740362622936155942e-02 7.589240342461615885e-02 1.409950971514033376e-03 8.246216524071370291e-03 6.685851117567725987e-03 1.027014497324285972e-02 1.137578063493083170e-03 4.071720288670795627e-03 1.342907289203328428e-02 5.468454618405154538e-03 1.005068684996954145e-03 1.114457002684386255e-03 1.250275840509283698e-02 1.107878580445936616e-03 6.493584309109740049e-02 1.295836902337754379e-02 5.799125904385086377e-03 5.505954205060680645e-03 1.053871844059984944e-03 1.002757218250744688e-03 1.007409923016462650e-03 8.730638705366892266e-03 1.648610115204582338e-02 3.581871932169183870e-02 2.123593399879311963e-03 5.112322973811322252e-03 1.060501824169050433e-03 1.042758658272481412e-03 1.738869192539312710e-03 2.940425717915955486e-02 1.080131869711088016e-02 2.042953752713866020e-02 5.777721142069520976e-02 1.245793346411504590e-02 4.784131533600431002e-02 7.727873823225160470e-03 6.866500894102606396e-03 1.011659755801337353e-03 2.416477744223009816e-03 4.483958443520099681e-03 2.102869507357895112e-03 4.527812504481999040e-02 6.272919890721320550e-03
4.356390281900965160e-03 1.221611854806525788e-02 1.721953233663587202e-03 3.270249633657391908e-02 3.394610652585744286e-03 9.457517743887842304e-03 3.402152809228736838e-03 2.527405194008895684e-03 3.861459023705700409e-03 1.397106075640427037e-03 3.469100673186178291e-02 1.847830997755169763e-02 3.704205005274524651e-03 1.989015714490576306e-03 1.782080171073243801e-03 3.187171640959513691e-02 1.593046399313292807e-03 8.459527963387388633e-03 9.774348483323164888e-03 3.262725073267188063e-03 2.920492285629862871e-03 1.294779744129087367e-03 1.414529810678810326e-02 3.692009797218413682e-03 4.302082715201013818e-02 1.917656789449033493e-03 6.672328698350826759e-03 7.927413609823866225e-03 8.684245601098743855e-03 1.071478505143137446e-03 1.757192987170039244e-02 7.768606747385112081e-03 3.389785390768066970e-03 1.146427534387522073e-03 1.531920201278086195e-03 1.038783905273333230e-03 9.339236908608508636e-03 1.251963170122763567e-03 2.994924417226492008e-03 1.046142861531347470e-03 1.624228087107301753e-03 7.403284451768413904e-03 1.007083368244221988e-03 1.076862911976231990e-03 3.681910816790987667e-02 1.077403273242338259e-03 5.553404594905758662e-02 1.001408590911468050e-03 2.436522806038913386e-02 1.145686651310035345e-02 2.600933613600964027e-03 1.299061825643272813e-02 6.430473627673771730e-02 2.138426459495812795e-02 1.951808245887439288e-03 1.639521325065445082e-02 5.238037837317232118e-03 5.604147796829033606e-03 1.392491603865544936e-02 3.562886083388836639e-02 6.438635581395387407e-03 1.496430289929476590e-02 1.219627370162031490e-03 7.295297790953858032e-03 9.370412388433738138e-03 7.400236635538006043e-03 1.865028615152108243e-02 4.418934217068932503e-03 1.007998915732688863e-02 2.370126266650931547e-03 1.350224523698892107e-03 7.287068391155719638e-03 1.732455021205596239e-03 1.417740083604036166e-02 1.278475323172512806e-02 1.019326443842218490e-03 1.917481882714881791e-02 2.478231328390505944e-02 4.218719391865856719e-03 1.858097735782257998e-03 2.400064887619418434e-03 4.664397974351199364e-03 1.651796855136316092e-02 1.273325160169461179e-02 1.972458855000346761e-02 1.836319492772989399e-03 1.346234344608657554e-02 1.700385488184753477e-03 1.111877535039167315e-03 1.814530780141598420e-03 1.540921414456674059e-03 4.583511319826541475e-02 5.311674792314978119e-03 1.039788665891618405e-02 9.936969282552721161e-03 1.586363019625758319e-02 6.633432582965395445e-03 1.516325795872950234e-03 4.788962881566643376e-03 1.157829499868451729e-03
1.039678758288768842e-03 1.395439241206049763e-03 1.318930396430281456e-03 1.114123023645567645e-02 2.917923036576147711e-02 3.360690742806532374e-03 4.437200777333181329e-02 4.081894726152160945e-03 3.812137046201614921e-02 2.485350051570461329e-03 2.115777130473893083e-03 1.601159533006645333e-03 8.227731266809971966e-03 1.027930890553332283e-03 3.291938408908566538e-02 9.342431549753685283e-03 1.326592358886055341e-03 2.199288896474384247e-02 1.511441250904334722e-03 1.016529477390389112e-03 1.021321252226391847e-03 4.181348207347623108e-03 1.649119546412073679e-03 1.678221688968429756e-03 1.058258895100334246e-02 3.641241672409890190e-02 4.016226038232061091e-02 1.064856419816421953e-03 5.759061387026843948e-03 1.047513835672947424e-03 2.117181981846193509e-02 2.062250488462861672e-02 3.153382787071956801e-03 9.137460770053531384e-03 2.064414695433275729e-03 4.863130891323826609e-03 1.997983360737621422e-02 7.517046502593081186e-03 2.309856062923181311e-02 1.729836801289012446e-02 1.167544508151018012e-02 7.803474515223819685e-03 1.130104780305698359e-03 1.611715805291590465e-03 2.690657534729157599e-03 4.917435557747080674e-03 2.123945902469389063e-03 1.416729528952621192e-02 1.598840194795187603e-03 4.527203663595213978e-03 1.108453034414490484e-03 2.012495078300041013e-02 6.161698502403550361e-03 4.275531415770308236e-02 5.349994259480616958e-03 1.471723329283623413e-02 2.246934639204207704e-02 1.053652361066771724e-03 1.543135327929230985e-02 1.965884158481714938e-02 2.884933993010158591e-03 2.808735114076000086e-03 1.881632303192473567e-03 3.100310689433047762e-03 1.707426997043232000e-03 9.774045001294674739e-03 1.359557602704969869e-03 9.035305124859095705e-03 1.951009345233185649e-03 7.977606212411357534e-03 1.690982153369176982e-02 2.252563436158016089e-02 2.095968219245416229e-03 2.639629605771962213e-03 1.286012239474415564e-03 2.208096753606537954e-02 2.844220533259149766e-02 2.412450522014032706e-03 7.905550092180420318e-03 1.095716639839326972e-03 3.558608542588258955e-02 6.695058659757127661e-03 7.403157151066675282e-03 1.388491852559916792e-02 2.087174738031157689e-03 1.032884783608399928e-03 7.312619395145402747e-03 6.565886588472079170e-03 8.261539300937831981e-03 4.331562730202151087e-03 1.060285122906391231e-03 1.121675495315077944e-03 1.028353130246786873e-02 1.011280441656505890e-03 3.381381307950815165e-03 1.359335726671315712e-03 2.182362078730422372e-02 1.512114575510410328e-02 4.726056053555487829e-02 3.421901528818837874e-03
6.388783072666578966e-02 4.947896764529891890e-03 1.428283010177172976e-02 1.125731803669583614e-03 7.607518442113371700e-03 7.777985651157400850e-03 1.643141451670300165e-02 2.597638760438592334e-02 6.658813633821551205e-03 6.610762631691797890e-03 5.324931941002229024e-03 1.180866262496877567e-03 1.074976649673197587e-02 4.123079604317807234e-02 1.637038371656691915e-02 2.118626472997816798e-02 3.171307630113282677e-02 1.082074715766915413e-02 3.932744253858927973e-03 2.418552955075717326e-03 4.467853734421150559e-03 8.591904684704689682e-03 2.876548993472144433e-03 4.769346564550403650e-03 2.490820421543063837e-03 1.984990514703604408e-02 2.374379620494038515e-02 1.372864395012879032e-02 2.267225304630580193e-03 1.007273075521150684e-03 3.546108482967145082e-03 1.378940794128277400e-02 4.865220628003998592e-03 4.277665099125986872e-03 1.190528662509938778e-03 2.035935267796244383e-02 1.404355223086720898e-03 1.383540962670129102e-03 1.224627586449757860e-02 1.000208252336244824e-03 1.078172312715336987e-03 1.116969782268531150e-02 1.740802943300665331e-02 1.533984631312515501e-02 1.604476822566068724e-03 8.699966931467958270e-03 5.622172183462790032e-03 1.133058019001452477e-03 1.239210227783827875e-02 3.980871051843825476e-02 4.712668360878826540e-03 2.169105115021124734e-03 1.383502012129957798e-02 1.791448232154418908e-03 4.986506088497880129e-02 5.276655554368233497e-03 1.043114598039568061e-02 3.710457942223195204e-03 1.157955067802635823e-02 6.912607139877242034e-03 1.095204401205968764e-02 4.827464034316283382e-03 1.688431041024873822e-03 7.704139525983821207e-03 4.303951126017301065e-02 1.021751451106329154e-03 5.623858547332296481e-03 1.720147322800832240e-02 1.758853052610481402e-03 6.572201751810019359e-03 1.092017393523757015e-03 1.053335502743176291e-02 1.178054198624804011e-02 4.746218310711567551e-03 1.762752089288175620e-03 1.532006613460428282e-02 1.225068218685887705e-03 4.842457030559890740e-02 3.637541055228604020e-03 1.488389449173174684e-03 6.295952195451729946e-03 1.041777977463423377e-02 2.288067535432843861e-03 3.745043387514493134e-03 3.213685696956852886e-03 1.954648134834414269e-03 1.254317841401330486e-02 2.787657545693313262e-03 1.125224818554451407e-03 1.265212230645711882e-03 2.133383717086724182e-03 1.042198239225353108e-03 1.063043869535864163e-03 1.970413579031616430e-02 2.052766114214938861e-03 2.161336934127030401e-02 1.883552263827933601e-03 1.334513449578897740e-02 6.398286339911359033e-03 1.209619596704821984e-02
1.000001030337116644e-03 4.733195694255480299e-03 8.826015287677999033e-03 5.443597976422694107e-03 3.452652272341984966e-03 3.787458744961127305e-02 1.371179879708251705e-03 3.547434225783770156e-02 1.542607507873256130e-03 6.915176537699956917e-03 1.097262266736173620e-03 2.386949311905970858e-03 4.033920227213477067e-03 1.111305824629189518e-02 8.591095428800609585e-03 3.232928073245799980e-03 6.051415340946894941e-03 1.206300742647386723e-02 7.721924217004064693e-03 1.187583717518501600e-02 1.158781759548819720e-02 8.563305269055221033e-03 3.923414954294273879e-03 7.023361863864777122e-03 1.712694790656097300e-03 3.492141063783136407e-02 1.128651129107510103e-03 3.115819620904725345e-03 1.775022885318746713e-03 1.369709889463057665e-03 3.272194142953589735e-02 8.004522755009488982e-03 3.784069246003582236e-03 3.486957896891389880e-03 1.359864089437732952e-03 1.067917337790120135e-03 1.355375359996931596e-03 2.540357061933271043e-02 1.025598048909340254e-02 1.220164061025058198e-03 5.606608898360750277e-03 1.536553395394285940e-02 1.025283109958228384e-03 2.032136744070988169e-02 2.355048226185117027e-02 2.256070767705403365e-03 3.404595345362687597e-02 4.236875693667469141e-03 7.574867604650552602e-03 5.093715606171397327e-03 1.146101359228115634e-03 1.037850816266245799e-02 1.221418974307940039e-03 3.610102643234412365e-03 3.235262775397442642e-02 3.069861572073866261e-03 5.002367370853180381e-03 1.550743880086765877e-02 7.912159067528151679e-03 1.892070130637788601e-03 1.363184038760494087e-03 1.343288973370487110e-02 1.848319049798199595e-03 4.264315928276370127e-02 2.004984061781343082e-03 4.946092221532374933e-03 1.228333317396386459e-02 6.443805842914909245e-03 1.017014767487448706e-03 1.354787129611003662e-03 1.906148361210955548e-03 1.202331354648104129e-03 1.943014341010311508e-02 1.000296009288225048e-03 2.162801343906535848e-03 2.518227333274291810e-02 3.500737998094740396e-03 8.398867223537368268e-03 2.124868417563435460e-03 2.487873467744110972e-02 8.299431039160313356e-03 1.023761662117618487e-02 4.816791403984128916e-02 2.154235512465229978e-03 1.347455677472276722e-02 4.287985161758600672e-03 1.043893233258622391e-02 2.614675998685676503e-02 2.905561060250527738e-03 8.758672417893745982e-03 2.277087320976456906e-03 2.868607732525096585e-03 1.089694270335974172e-02 3.606862892243952942e-03 1.049462860591594826e-02 3.721766330088625147e-02 1.527670340831972957e-03 1.252211297110430999e-02 1.771956527328057487e-02 4.912068232762740322e-02
1.777688326600324747e-02 4.843174940375235583e-03 1.520384571713548957e-03 1.258574441710431924e-02 1.135040727050701899e-03 1.419104560338322121e-02 1.172887113076162644e-03 5.146471694700469578e-03 1.348741276350037561e-03 1.039227592065381650e-02 1.540733240697430596e-03 1.041680677066122301e-02 4.731430063531289615e-03 2.322187628391185737e-03 1.905415824082307315e-03 1.291047361786341581e-03 4.484054807179783941e-02 8.869645973743428558e-03 2.006783384367794715e-02 2.713338794923724623e-02 1.000134958186412555e-03 4.184376629291971031e-03 6.110888449201143380e-03 1.316345678455176776e-02 1.972498816297053176e-02 4.258981054466049951e-03 1.237121074075636347e-03 3.443057852720692730e-02 2.169440363686696988e-03 3.147389317996857755e-02 3.240726491282836658e-03 1.116987721506401557e-03 1.618703311692490810e-03 2.780096314024531334e-03 5.536078793591317493e-03 8.127217236019657759e-03 1.221506943827364161e-02 3.448516316489657826e-03 7.393225119525118766e-03 1.011329328739153351e-03 4.000688005218173623e-03 3.649601753132571125e-02 1.009796617454770560e-03 4.438673452498873191e-03 1.181224236652971774e-03 2.281695479778975133e-02 2.105283819739006603e-03 2.029582285089828741e-03 3.937412362087834919e-03 1.020751622613219525e-03 2.116210032885452313e-02 3.397856397730399103e-02 1.068823092924066007e-02 1.965944728910177727e-03 1.739114817243807634e-02 1.781731369582600574e-03 3.846026477058734749e-03 3.409788347904081380e-03 3.984910544624245370e-03 4.397550442226366707e-03 1.431786370311171046e-03 1.041278475731046652e-03 1.143875575773185133e-02 1.172408514380118361e-03 2.711960324200836034e-02 2.827482753759763025e-03 3.284499761373754767e-02 1.006671175896036666e-03 4.879971943959697175e-03 1.057151807092350732e-03 1.499592932725003075e-02 7.763347404462958221e-03 1.141890898478816309e-03 1.152180880037946640e-03 1.240895174404172546e-02 1.117331329591854383e-02 2.594266754699840402e-03 1.627732604498020224e-03 4.015830710126389730e-03 6.081677479734596409e-02 1.298178012517633984e-02 2.492256627050975365e-03 2.496757964910659676e-03 4.752060239655174489e-02 3.631160559061909644e-03 1.023603267405467877e-03 1.727519892369203981e-03 1.000032133186420317e-03 4.499748452237784663e-02 2.244725305566759588e-02 1.304773162422128222e-02 3.139611182435243092e-02 7.724313247894258085e-03 1.633769291885954402e-03 5.985959053013229988e-03 8.558146962772430338e-03 1.001426106040482957e-03 3.221228096758302351e-02 1.541884694462737279e-02 1.076761801002336372e-03
5.787524764628135601e-03 1.371895770413937218e-03 5.227236474852600505e-03 1.891600491976757953e-03 2.077094984817567935e-02 1.238789707747693300e-02 1.157871662244173766e-03 2.379458589499600443e-02 6.375515828565615772e-02 1.404820302576704691e-02 1.791093792565853771e-02 1.274224086174317525e-02 1.045095594367306899e-03 2.224027166456281433e-03 2.267539739175205692e-03 5.978477501259094398e-03 5.871700897910234543e-03 2.948465014673710971e-02 8.709753270104727413e-03 1.377381708308115377e-02 1.080912871086746330e-02 2.807984592356873102e-03 4.991468092373109802e-03 1.989548745009676878e-02 1.317121586725051230e-03 1.400684518215368534e-03 1.780220311053428914e-02 5.436658931871082498e-03 1.840068409808999841e-02 1.265642080735152053e-02 7.623879902379280746e-03 9.254958093906258398e-03 2.647277431488327670e-03 1.895611061026690166e-03 8.096096402110185969e-03 1.294979397340020530e-02 1.565013498206490683e-03 1.310949367442702622e-03 1.211531579157362759e-02 1.473560476991290016e-02 7.198854114585309313e-03 1.248238894632434232e-02 4.798293850966517220e-03 9.121415807803630316e-03 4.044927224268757456e-03 1.284201940745940355e-03 1.029512000390597933e-03 1.393609620938344312e-02 5.079637061918908063e-03 1.557115153460312748e-02 4.666893671091068216e-03 1.357048424814349605e-02 1.236861512595242851e-02 1.080821845508800599e-03 1.035355413137162240e-03 3.651454142937375202e-03 8.989338207675258430e-03 3.099737588569875541e-03 2.060236658683111538e-03 2.592894464404931279e-02 1.230592322848943210e-02 3.388909606395035592e-03 1.390911580701185632e-02 1.567366464131384092e-03 6.118311966381275759e-03 4.062438721212720434e-03 6.756345615928189934e-03 2.663901395043003634e-02 1.053873691591066409e-03 1.201868248674691983e-02 2.156633711742026588e-02 3.957541114641083269e-02 1.644361432834089143e-02 8.849248735822767831e-03 3.663559009690816465e-02 6.099465921268120913e-03 1.689989472943022233e-03 1.831071136499152780e-03 4.301590691110141439e-03 2.372253521998819552e-03 3.275533443054494311e-03 1.889483564496863711e-03 1.558188207579534398e-02 1.342481831536002351e-03 1.818507743129277321e-02 1.134876619818755289e-02 7.522412308381103661e-03 5.977375628278961545e-02 2.436299907074303099e-03 1.604563430472290449e-03 4.661120886889598587e-03 3.934482746837658640e-02 1.062107959481355807e-02 6.510755276928487101e-03 8.756248456728692522e-03 4.142161383717488446e-03 1.010484383137294322e-03 1.950961768572766816e-03 2.902131484100429516e-03 1.043553207267795607e-03
2.169359884862200917e-03 3.300573524587711600e-03 1.338266343284906859e-03 1.061544053405929621e-03 4.113326640197648848e-03 1.343352633612030292e-02 6.605257557372477828e-02 2.809863271276244641e-03 1.278411272581893169e-03 1.067536112182704538e-03 1.219631165000826037e-02 8.152721974861547316e-03 4.970202194656564258e-03 1.013101053833682496e-03 1.000671720861359389e-03 2.401346282413781980e-02 5.074641009327891285e-03 2.038763776447996470e-03 2.066583053824719296e-03 8.695584694415742916e-03 1.084452567423846046e-03 2.214668371878155372e-03 3.670310311161805068e-03 1.177817923182623936e-03 2.911220280670600777e-02 4.007331258516421205e-03 7.023320952793388888e-03 1.614864208387254861e-03 1.229542662991013786e-03 2.641913728094615055e-03 1.704310834491197871e-02 9.892439411230323498e-03 1.156279174290922480e-03 2.497398856547456726e-03 3.039957193868020411e-03 5.385015771645307488e-03 3.619108839372425085e-02 5.443278271720086020e-02 3.706313597586320674e-02 1.005165563391669393e-03 5.542205036303476419e-03 1.569096911456018678e-02 3.991345711286688192e-02 2.776161491874910500e-02 2.017374938115632996e-02 9.713402040247964137e-03 7.437276945395118570e-03 1.129530282210699371e-03 1.709082525249375553e-02 2.564034551714847177e-03 1.964272107131793607e-02 1.643329875809670243e-03 1.511522728384458170e-02 1.108835128709292212e-02 1.126808349099365711e-03 1.332865185201988212e-02 3.644643106640434865e-02 3.790207974621889568e-03 1.564214934803062184e-03 1.395998649070707975e-02 5.550713452973311812e-02 2.674611241436330913e-03 1.006413594576053595e-03 4.210835883977477601e-03 1.955386201604202706e-02 1.953996785565924321e-02 1.459311050596668593e-03 1.273826855497237065e-02 2.035497480839367716e-03 5.977855669037693102e-03 4.093487435191415710e-03 3.265161097195029300e-03 5.287555505222990386e-03 9.969099325317466037e-03 4.524306236856923472e-03 1.228292876617923619e-03 2.325901979626387311e-02 7.208807722254535061e-03 2.070900749027174137e-03 1.686165088863465084e-03 1.490308513579980711e-03 8.005425992107989552e-03 1.097946842758679284e-03 3.152599267451645319e-03 2.249701756517244466e-02 1.693944097381201155e-03 1.430195732563318764e-02 5.789810949198593258e-03 2.514190883328486226e-03 4.262994437225981099e-03 9.363636373820642678e-03 1.401112815541541087e-02 1.599539664274749872e-03 3.708925543425141327e-03 9.064258391588538022e-03 2.681235312759110839e-03 6.642993184336544975e-03 2.108366507452705957e-02 2.575568289347731493e-02 1.933367843026768257e-03
